,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,gas,concentration
0,59624.8921,11.999051,13.610086,22.399096,34.650979,-6.968586,-11.194652,-40.001713,93388.8076,9.004271,20.346885,26.001435,48.05799,-14.088432,-21.36132,-86.38092,15194.6592,4.685775,3.395165,4.380171,9.491455,-2.643921,-4.411137,-14.056618,15253.2402,4.481938,3.390084,4.362429,9.160524,-2.618978,-4.304001,-13.459097,3155.5483,2.72762,0.788449,1.207719,4.267031,-0.558986,-1.107099,-5.162661,2846.7632,2.584967,0.709223,1.315227,3.388458,-0.482459,-0.972364,-5.041589,19958.8892,5.048146,4.725303,6.043096,13.537698,-3.753597,-6.515971,-19.385127,20954.6563,4.966851,4.955535,6.47407,14.389629,-3.927485,-6.876491,-22.270348,63571.002,6.287065,13.649039,17.125297,34.321021,-9.087875,-13.363161,-51.8956,41353.8213,5.002141,8.541378,10.672691,21.693212,-5.965779,-8.704178,-32.963205,18476.209,4.954762,4.008762,4.951086,8.448027,-3.168085,-4.654984,-9.771028,14468.8982,4.736906,3.151117,3.832112,7.229706,-2.490053,-3.711564,-8.421747,4899.0015,2.993554,1.208275,1.927735,3.789481,-0.795146,-1.308786,-3.746463,4949.1216,3.012708,1.216224,1.864975,3.987898,-0.785357,-1.260246,-3.558096,23714.7011,5.451754,5.376909,6.676655,11.291812,-4.420853,-7.00525,-16.786459,20460.0645,5.213037,4.698443,5.788672,9.45902,-3.785649,-6.008343,-13.235573,5,110.0
1,5.6219,1.001791,0.097802,0.390355,3.035926,-0.088701,-0.355479,-3.01316,4852.0097,1.273207,3.877885,8.066687,16.390082,-1.447184,-2.622898,-11.64833,391.3252,1.086517,0.354766,1.004176,4.322656,-0.187291,-0.628767,-4.529764,387.2134,1.080618,0.376683,1.185193,4.921313,-0.198398,-0.629181,-4.951594,296.1504,1.14305,0.3227,1.087168,4.375544,-0.1182,-0.418212,-3.353629,288.9304,1.140965,0.298979,1.112349,2.771468,-0.113583,-0.412235,-3.233232,904.3262,1.152716,0.845923,2.311362,5.58557,-0.327242,-0.870577,-5.510274,931.1998,1.14975,0.93823,2.475901,7.165112,-0.356791,-0.907067,-5.542143,3471.8135,1.233186,2.074055,4.045087,9.609405,-0.875199,-1.600761,-8.020572,2029.7549,1.168257,1.245247,2.455296,5.971293,-0.555246,-1.082933,-5.52876,309.9971,1.05634,0.330829,0.862419,3.064484,-0.188438,-0.474619,-3.263102,538.917,1.106452,0.458024,1.075963,3.366397,-0.207786,-0.531622,-2.964257,428.1782,1.158139,0.42443,1.359927,3.005898,-0.146141,-0.39937,-2.613485,400.6929,1.147529,0.371777,1.125978,3.272466,-0.12854,-0.387142,-2.607338,660.8364,1.096116,0.733705,1.915098,4.564554,-0.297473,-0.614147,-3.586486,742.1245,1.114108,0.741401,1.800527,3.943869,-0.294669,-0.613849,-3.587343,6,2.5
2,47497.7124,14.01741,12.424267,18.04164,24.60656,-7.921955,-11.036373,-38.314975,71069.4438,14.767453,21.405393,34.14986,42.775553,-14.855595,-20.381346,-61.202934,25825.4034,6.094607,8.785192,21.237553,27.554626,-6.6993,-10.768004,-26.383823,26041.0293,5.862928,8.889702,21.673203,31.24678,-6.622477,-10.54428,-27.349592,5135.4173,3.975952,2.171376,5.131971,8.319775,-1.267804,-2.277123,-7.164655,4621.4551,3.650915,1.844768,4.805262,9.217781,-1.112216,-1.965479,-5.70612,33637.2105,7.000864,13.347571,32.082057,42.64672,-9.262652,-15.971563,-39.886803,35298.3697,6.84968,14.084841,34.520076,44.829047,-9.882054,-17.266408,-41.485512,86443.7568,13.681079,24.611411,35.661585,46.595265,-16.142979,-22.519719,-73.885096,66869.8667,12.377051,16.898709,23.16766,30.190791,-12.11373,-16.52987,-47.480628,30559.8706,6.40929,10.257088,21.733458,27.003539,-7.662908,-11.510303,-23.190743,24704.0474,6.174487,8.371544,17.735938,22.051786,-6.294084,-9.404901,-19.139368,8520.9153,4.646706,3.67891,11.092881,15.223982,-2.015089,-3.444571,-6.234742,8381.2771,4.531373,3.442515,10.435542,14.58571,-1.936262,-3.086738,-6.006112,40732.1001,7.736605,16.227311,36.887838,45.576981,-11.130741,-19.47243,-35.671072,35658.7495,7.581756,14.260947,32.758404,41.128553,-9.597422,-16.140659,-26.378457,1,190.0
3,3132.5088,1.941795,0.626312,1.093935,3.704735,-0.490772,-0.94502,-4.471058,68054.5,3.590026,16.017122,26.968566,43.378329,-11.951987,-18.250571,-76.355553,11135.5078,2.828464,2.843033,5.563563,10.335542,-2.167067,-3.425823,-12.668077,11087.9874,2.738981,2.823155,5.633375,10.051077,-2.140828,-3.441339,-12.321453,2543.9555,2.032559,0.834434,2.02705,5.008108,-0.52194,-1.020837,-4.705528,2248.1492,1.930377,0.763549,2.06702,4.830761,-0.445603,-0.897501,-4.333632,14643.6855,2.94065,4.276604,8.74104,13.479979,-3.024356,-5.145204,-16.399809,15327.1851,2.909679,4.478487,9.295506,15.226402,-3.198208,-5.302689,-16.303273,47965.6543,3.205953,9.984811,14.211741,25.553955,-8.036594,-12.025404,-49.247615,30406.5136,2.759267,6.010217,8.273711,15.014613,-5.216164,-7.662473,-27.194116,13219.4434,2.950032,3.102336,5.244629,7.714761,-2.541845,-3.643748,-10.045658,10458.7109,2.77805,2.562286,4.470789,7.238535,-2.020531,-2.842314,-7.632807,3598.413,2.050419,1.20348,2.99995,5.47282,-0.691055,-1.142721,-3.426919,3579.5838,2.042778,1.213078,3.005142,5.65173,-0.670521,-1.062605,-2.953178,17048.9356,3.121681,4.530169,8.883789,11.928826,-3.535062,-5.279826,-11.841312,14650.2407,2.986983,4.033613,7.93548,10.775212,-2.998529,-4.611167,-10.930396,5,90.0
4,63593.4219,12.583254,17.419661,25.830364,32.732124,-12.454676,-18.513126,-51.496715,76542.915,14.439212,23.529429,37.328552,49.145589,-16.823618,-23.963842,-76.69289,25479.5959,7.702019,8.337137,18.678108,24.832826,-6.357966,-10.151787,-25.424807,25852.2334,7.413481,8.367382,18.689944,24.388196,-6.35518,-9.865801,-24.824676,5119.0186,4.015209,2.116972,4.958889,8.652257,-1.280517,-2.305991,-5.737921,4573.0581,3.67466,1.780974,4.60571,7.51701,-1.077309,-1.95696,-6.10339,33734.0454,8.528809,12.817916,28.078791,37.710237,-8.938754,-15.154263,-32.959728,34894.5093,8.358693,13.476247,30.81696,38.829871,-9.52779,-17.317474,-39.117067,82474.6142,10.961028,23.271457,33.786767,45.331459,-15.7283,-21.277166,-78.395353,62926.9926,9.102395,15.878377,21.763225,30.505866,-11.748273,-16.029837,-48.276029,30084.4219,7.956445,9.73875,18.973275,24.26126,-7.279734,-11.11669,-21.889977,24636.0229,7.782243,7.988428,15.820957,20.200646,-6.020098,-8.914,-17.904015,8247.1384,4.527667,3.48899,10.519619,15.49509,-1.961196,-3.419817,-6.047105,8198.955,4.484503,3.267479,9.616263,13.014735,-1.866763,-3.002972,-7.084063,39835.3525,9.162788,15.37257,32.861301,40.512766,-10.740171,-18.641144,-32.660999,35378.3013,8.890366,13.648278,28.949774,35.457017,-9.269545,-15.509479,-31.8042,1,170.0
5,2691.3628,1.539932,0.970333,1.878713,4.832447,-0.652516,-1.195613,-4.944478,8903.9326,2.041648,3.691187,7.288251,12.551874,-1.399816,-2.444906,-10.292704,2370.6655,1.733958,1.272398,2.829768,6.415759,-0.482832,-0.990163,-4.928157,2414.3999,1.707941,1.295921,2.861474,6.569568,-0.495528,-1.047618,-4.997766,747.0053,1.464999,0.549449,1.869115,2.95745,-0.180895,-0.498772,-3.338086,673.4556,1.426769,0.504408,1.637173,3.711503,-0.166313,-0.489809,-3.20802,3293.4082,1.833774,2.057114,4.957292,9.453217,-0.695804,-1.312115,-5.737196,3408.6655,1.82114,2.26358,5.62615,9.849376,-0.743245,-1.512527,-5.876085,7230.666,1.675096,2.323748,4.120534,7.747052,-1.043774,-1.68059,-7.796874,4820.0517,1.521805,1.511044,2.676869,5.329151,-0.690207,-1.195229,-5.946279,2793.9487,1.724995,1.223779,2.433543,4.608266,-0.514849,-0.863311,-3.580301,2272.8838,1.672724,1.070778,2.098,4.644239,-0.432566,-0.742234,-3.014392,1015.6083,1.52193,0.755663,2.399519,5.037833,-0.221045,-0.503599,-2.817556,1040.931,1.524147,0.714094,2.093984,3.697341,-0.222353,-0.494514,-2.220245,3610.2442,1.808446,1.953193,4.36023,6.608748,-0.697104,-1.167407,-4.268972,3442.0176,1.822507,1.800066,3.911931,7.024775,-0.651874,-1.071584,-4.002133,4,10.0
6,156067.1875,13.295184,40.366893,56.323726,82.579458,-26.067841,-39.508059,-167.00795,135139.416,12.079422,35.71015,50.600947,84.445048,-22.436247,-34.17723,-150.368085,26767.9233,6.955483,7.220582,9.84952,15.706669,-5.464093,-8.646968,-25.693557,26685.8594,6.62888,7.067116,9.739528,15.028887,-5.341819,-8.42395,-22.894779,4606.2162,3.37142,1.502585,2.531419,5.496767,-0.927091,-1.720434,-6.302377,4072.5427,3.11154,1.325112,2.37101,4.834111,-0.795253,-1.460549,-5.40582,33471.3574,7.23527,10.11852,14.711519,23.978319,-7.422524,-12.223606,-34.365288,35254.8823,7.136227,10.677278,15.502775,23.428536,-7.839792,-13.490907,-29.808543,96180.7734,8.304935,23.450046,30.384105,40.98079,-14.882256,-22.232892,-89.456432,66464.8027,6.788348,15.157251,19.523993,30.369662,-10.418327,-14.723049,-49.694763,33404.9175,7.531553,8.69738,11.377013,15.881623,-6.811197,-10.076999,-21.378756,25770.8965,7.142835,6.693943,8.848859,12.316156,-5.212275,-7.565174,-16.322026,7230.7075,3.725041,2.299454,4.078523,5.962167,-1.397316,-2.375121,-5.069798,7305.5979,3.745172,2.3083,4.036725,5.796812,-1.360885,-2.210774,-5.405991,41819.4971,8.090765,12.031314,16.625754,23.414836,-9.525498,-16.011407,-32.575783,35308.0313,7.592513,10.343753,14.417096,18.744784,-7.917726,-13.340411,-27.357914,5,210.0
7,84432.748,4.228037,18.588386,27.324351,38.943123,-14.369884,-21.683954,-93.219897,68627.9395,3.880708,15.751239,25.001234,40.523011,-11.782572,-18.581653,-76.174521,13079.5034,3.078643,3.054015,5.740443,9.803542,-2.529814,-4.100524,-13.3213,12892.42,2.987597,3.051915,5.82498,9.648061,-2.470347,-4.177952,-13.339905,2536.9185,2.077037,0.805382,1.948714,4.792014,-0.524841,-1.09107,-4.576468,2296.02,1.966392,0.714667,1.740543,4.438281,-0.468365,-0.951516,-4.700854,16998.8633,3.191649,4.481013,8.92938,13.618517,-3.472638,-6.03355,-19.411771,17476.3189,3.162014,4.732343,10.056451,14.223674,-3.615396,-6.272449,-19.283323,53275.7988,3.510136,10.977751,15.340091,25.074977,-8.709397,-12.652369,-44.364296,34161.6426,3.072425,6.728031,9.053882,15.900377,-5.722056,-8.046479,-27.695779,15489.9843,3.208818,3.400295,5.81836,7.995705,-2.924239,-4.167995,-10.738769,12291.3174,3.099846,2.726552,4.539663,7.361724,-2.330664,-3.34982,-8.630311,3947.3662,2.16763,1.274037,3.222557,5.561501,-0.760485,-1.231663,-3.988144,4016.6099,2.151004,1.235886,2.925461,5.101919,-0.749599,-1.26279,-3.674763,19486.1006,3.378974,4.829685,9.640394,14.540734,-3.989112,-6.136689,-14.143402,17072.9135,3.239579,4.278382,8.027411,11.410405,-3.434004,-5.233539,-12.257825,5,100.0
8,11015.2187,3.179016,3.579266,5.459067,9.552292,-1.835189,-2.723677,-9.05614,24749.3936,3.965694,9.588257,14.819895,23.092144,-4.672929,-6.743892,-19.554848,33066.4126,11.474395,16.334067,41.467091,52.460272,-8.019654,-12.428144,-29.453566,34149.5242,11.051972,16.898718,42.365796,52.847226,-8.185393,-12.648421,-27.962149,3275.9028,2.967933,1.490637,4.362934,6.779941,-0.759507,-1.398952,-4.323103,3246.9775,2.997434,1.405814,4.222882,7.228849,-0.757589,-1.376331,-4.986428,33344.6235,9.616848,18.378448,52.108475,66.909454,-8.373387,-14.364201,-30.001157,36430.3662,9.840409,20.456545,58.799233,74.495865,-9.260364,-16.010821,-37.142256,13745.9785,2.336473,4.284297,6.138987,9.729319,-2.392319,-3.359756,-11.150201,8670.5088,1.945587,2.695912,3.960749,6.827392,-1.457542,-2.078799,-7.394794,36112.6062,10.498096,17.193841,43.081825,52.144481,-8.085279,-11.762149,-22.468634,31140.481,10.583531,14.512277,35.415965,41.675757,-7.135957,-10.361969,-19.665979,6061.7583,4.025559,2.908989,8.003524,11.242415,-1.440888,-2.52566,-4.698951,6610.3663,4.270247,3.080914,8.417381,11.68342,-1.547979,-2.594967,-5.299138,37247.9976,9.52505,20.586724,61.437647,79.028615,-8.962857,-14.741424,-25.396867,32103.2148,8.911938,17.056946,49.350218,60.610314,-7.679607,-12.313786,-22.285605,2,220.0
9,18902.1382,4.592495,4.414113,6.253081,10.301579,-2.763515,-3.968996,-12.504048,60199.3037,7.520826,17.398164,25.994787,35.005693,-12.365176,-17.554712,-51.700187,18077.138,6.042711,5.604872,9.429771,14.839885,-4.284871,-7.086813,-18.364269,18216.2302,5.807954,5.597777,9.428449,13.216449,-4.250817,-6.764405,-16.507283,3943.2707,3.303007,1.510115,3.701894,6.584457,-0.967433,-1.822177,-5.0861,3427.6947,3.059393,1.321395,3.414083,6.5055,-0.802448,-1.527658,-5.140144,22845.8174,6.200737,8.02369,14.454811,19.558025,-5.818813,-10.042475,-23.004197,23965.1416,6.189361,8.433951,15.837777,21.135487,-6.265658,-10.694775,-25.194243,48595.9101,5.284793,12.142115,16.347643,24.05933,-8.387801,-11.54007,-36.704606,34180.6387,4.392348,7.700156,10.186459,15.633361,-5.524932,-7.749012,-23.724344,23389.6651,6.44956,6.8497,9.990558,12.842104,-5.293983,-8.009283,-16.098652,18544.4831,6.043318,5.401841,8.084017,11.015402,-4.281348,-6.365551,-12.068854,5270.5283,3.535087,1.939294,4.822097,7.875567,-1.221822,-2.09929,-4.186274,5286.0066,3.504953,1.914646,4.608265,6.696839,-1.172013,-1.974511,-4.491763,29020.3662,6.847651,9.416212,15.397302,20.100779,-7.365347,-12.027558,-22.511077,25451.4419,6.507052,8.433898,13.973007,18.055563,-6.310059,-10.111897,-19.628666,4,210.0
