,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,gas,concentration
0,7762.4062,1.197806,5.813068,10.971385,24.878373,-1.644294,-3.309619,-22.87698,4930.6914,1.093447,4.076846,8.883261,32.436001,-1.246163,-3.878214,-33.003869,897.773,1.181715,1.085519,3.534561,5.816011,-0.239187,-0.551427,-3.397425,922.3413,1.181171,1.194818,3.878274,6.932761,-0.234431,-0.672085,-3.775298,353.4006,1.138893,0.680086,2.400028,4.613033,-0.117948,-0.376122,-2.078213,274.3452,1.131747,0.527395,1.788598,3.719022,-0.10109,-0.309139,-1.608006,1211.3584,1.208532,2.176665,6.27325,9.731233,-0.346188,-0.804715,-3.149984,1226.9077,1.203776,2.303018,6.886558,10.272762,-0.36041,-0.838784,-3.897364,6647.4062,1.150283,5.155428,10.876288,34.78099,-1.552346,-4.051812,-20.166198,5749.3828,1.160584,4.231121,8.533183,27.258691,-1.27501,-2.996235,-22.369822,1062.3906,1.191772,1.166605,3.454093,6.520147,-0.274824,-0.608938,-3.762767,972.1372,1.195758,1.170872,3.348886,8.000319,-0.264675,-0.660386,-3.818584,386.1602,1.148776,0.815222,2.874103,6.353838,-0.137603,-0.468876,-3.470717,408.3101,1.169697,0.637367,2.234048,5.031507,-0.124815,-0.463179,-3.275768,1575.0953,1.247843,2.812829,8.880191,13.389669,-0.444777,-1.066948,-4.673255,1371.3242,1.24052,2.680132,8.738861,12.814305,-0.410062,-0.957256,-4.033647,1,10.0
1,235343.7246,11.918482,59.163779,87.931444,190.312141,-38.857803,-107.102898,-997.364607,253389.5683,10.116282,65.932635,96.542661,181.169062,-41.441376,-154.168149,-1334.026345,45757.9853,17.017306,11.930143,16.487775,26.801823,-12.132139,-20.830051,-61.885603,43329.7409,15.690745,11.519809,15.9646,26.292707,-11.503146,-19.588077,-60.200932,10906.2373,6.76581,3.492556,6.639438,11.164284,-2.936267,-5.223902,-12.283786,9433.7793,6.895695,2.885937,5.456109,8.7368,-2.461123,-4.233203,-9.762306,54689.9755,16.621588,17.927197,28.708671,38.669334,-17.859782,-34.506728,-81.89261,56154.2959,16.194751,18.260897,29.1675,36.748259,-18.277466,-34.122875,-82.767649,209282.2207,9.66919,56.957379,88.619372,272.424159,-32.321524,-93.379752,-1008.265709,174229.2148,9.641463,47.857935,72.908406,167.670159,-27.0432,-76.185534,-731.708746,59178.012,20.435361,14.878894,20.219304,37.851744,-15.518349,-27.791445,-107.965352,46970.554,18.265433,11.574628,15.728372,25.883319,-12.208357,-20.569729,-67.577112,12187.8945,7.572536,3.814592,7.310675,12.197832,-3.337197,-6.160427,-17.809102,10665.1661,7.128694,3.163186,5.678437,10.026693,-2.80842,-5.053121,-16.045746,76801.7524,21.330627,24.3629,38.783042,53.192137,-26.111613,-50.333195,-139.68737,64152.3745,20.066544,20.648789,33.801669,45.996424,-21.530591,-42.033687,-120.037566,5,800.0
2,183757.5136,14.1062,46.4007,66.9999,115.7024,-29.9549,-73.6604,-635.3763,220536.5195,12.4746,55.8154,80.3651,138.2436,-35.6017,-89.5472,-832.9534,39325.761,14.1707,10.7582,15.0277,24.5647,-9.8145,-16.5651,-53.192,37569.4233,13.0922,10.2921,13.9849,20.7294,-9.1549,-15.659,-48.7505,9534.3313,6.2415,3.0286,5.642,8.9877,-2.3447,-4.1239,-10.7402,8067.5828,6.0557,2.4364,4.4484,8.7315,-1.8782,-3.1493,-9.8622,49087.6953,13.8352,16.2893,24.5503,32.5724,-14.1488,-26.4139,-73.0866,49835.1411,13.8898,17.0023,26.1526,33.901,-14.8542,-27.147,-73.1635,177999.8848,11.5523,48.5029,73.6112,153.6156,-28.2622,-71.1615,-658.7686,146369.1865,11.2715,40.544,60.5329,137.5909,-23.5335,-54.021,-580.9067,48606.7395,16.1407,12.8204,17.6906,33.0025,-12.1436,-20.2983,-88.6724,38481.1026,14.8486,10.1265,13.7347,23.0305,-9.5319,-16.0734,-52.0051,10404.9096,6.6479,3.341,6.4447,11.1464,-2.618,-4.9873,-13.4972,9098.8704,6.0455,2.5881,4.7032,9.8284,-2.1419,-3.5583,-11.2969,62448.5771,16.7705,20.8239,32.882,47.9783,-19.7332,-36.8935,-115.3,52735.2832,15.5895,17.1565,26.479,36.3865,-15.7596,-29.6086,-90.2393,5,600.0
3,155490.667,12.5365,36.9571,50.3958,65.5857,-25.6057,-38.2319,-259.9625,187202.8476,11.2718,44.847,61.6437,80.6943,-30.3514,-49.3037,-362.2248,26003.6889,10.4393,6.7649,8.6964,12.6079,-5.9498,-8.8406,-15.6118,25496.8513,9.797,6.6844,8.7236,12.8296,-5.8109,-8.6516,-16.2377,7209.8457,4.9562,2.2863,3.7471,5.7924,-1.7098,-2.8186,-5.5241,6175.6311,4.99,1.919,3.1705,4.9577,-1.4205,-2.3119,-4.9425,33429.0747,10.6489,10.9004,15.5173,19.9249,-9.1229,-14.9035,-24.8593,34702.2139,10.5098,11.2353,15.9742,21.3351,-9.5109,-15.7451,-26.321,153664.5996,10.4271,39.2323,55.529,89.9389,-24.1432,-42.1978,-292.2316,128192.2187,10.1566,32.2633,45.1829,68.3268,-20.1673,-33.9334,-189.2881,31108.3992,11.432,7.9102,10.0842,14.3231,-7.1436,-10.7445,-26.3268,24815.9707,10.5799,6.3481,8.1581,11.5548,-5.6966,-8.5173,-19.2969,7820.0699,5.3782,2.4471,4.1014,7.0866,-1.8696,-3.1136,-6.8559,6846.3181,5.103,2.003,3.3954,6.0757,-1.5494,-2.5167,-5.6658,40099.0239,11.7515,12.7375,17.8601,22.8884,-11.4801,-20.614,-38.6579,34546.0903,11.5258,11.1149,15.9677,20.3211,-9.7532,-16.9338,-31.4098,5,400.0
4,22186.0864,4.453703,4.283914,5.42265,11.183594,-3.247898,-4.863572,-23.602981,30052.1958,6.253892,6.535562,8.521215,15.040976,-4.53493,-6.788413,-30.406398,9652.4653,6.534616,2.762123,4.4194,8.621695,-1.821341,-3.008363,-10.376563,10058.3573,6.339636,2.902209,4.511423,8.850643,-1.89323,-3.10464,-8.600425,2335.235,3.166557,0.7319,1.447955,4.910245,-0.492827,-1.031266,-4.641079,1959.0061,3.030951,0.62897,1.352489,5.803477,-0.412504,-0.974368,-5.11348,10156.399,5.738779,3.392157,5.753209,9.994718,-2.217991,-3.714485,-10.323404,10904.1955,5.831039,3.571896,6.141064,10.761824,-2.378555,-4.246365,-10.512856,21351.9688,3.723742,4.184754,5.804717,17.605965,-3.270512,-5.358432,-27.431752,16176.5009,3.612184,3.183777,4.308012,12.079485,-2.325742,-3.853612,-19.160733,10421.7163,6.622173,3.102082,4.914499,11.516565,-1.957366,-3.2478,-11.693585,8278.7303,5.820602,2.476858,4.085836,9.983136,-1.597073,-2.763682,-9.439924,2284.897,3.351626,0.738792,1.659975,7.446957,-0.478866,-1.136389,-6.443298,2310.9842,3.59002,0.750087,1.619889,7.830903,-0.480516,-1.129254,-6.43417,10844.9216,5.715577,3.593224,6.207315,15.384609,-2.378936,-4.158745,-12.503868,9117.6456,5.583509,3.058829,5.568155,11.51775,-2.027888,-3.762903,-11.069472,2,50.0
5,146167.9042,13.8955,39.8913,58.2074,93.1902,-22.3254,-52.5622,-540.3995,273978.5039,15.3223,73.8413,109.8127,337.598,-44.9887,-164.1731,-1514.5233,62370.7956,21.9387,17.1241,24.9148,43.7948,-16.7617,-31.5242,-112.1425,58984.957,20.1173,16.3646,23.0301,40.1778,-15.5851,-27.934,-114.4005,13068.9571,8.0607,4.2082,8.5001,11.9351,-3.4222,-6.2265,-14.7035,10932.074,7.6744,3.3514,6.8648,10.5108,-2.7588,-5.1278,-13.9987,72946.9175,20.8566,25.0929,41.3402,55.168,-23.2154,-46.3607,-160.5775,75998.3855,21.0,26.1142,43.7452,52.7065,-24.4009,-48.2485,-159.0614,218934.7461,14.0887,63.4764,98.7113,172.3037,-35.6964,-140.4077,-1180.4864,186211.497,14.114,53.6982,83.7088,143.609,-29.904,-95.1237,-876.5441,78238.9065,25.3213,20.9033,29.3888,52.1674,-20.6898,-37.7436,-196.0522,60884.9864,22.9386,15.8464,22.3351,43.0099,-15.9682,-27.5213,-115.855,14541.5121,8.7593,4.6091,9.6852,13.7755,-3.87,-7.0722,-21.6766,12627.1335,8.0632,3.6946,7.2848,12.1218,-3.2419,-5.8155,-17.6166,97567.199,26.1561,33.328,56.3713,77.0887,-33.3109,-72.7163,-267.3048,80573.9099,24.1129,27.0581,44.9218,61.5505,-26.7929,-52.2128,-197.2553,5,1000.0
6,11768.2447,2.831835,2.250111,2.888076,6.081517,-1.643883,-2.33031,-7.967829,16706.4946,3.899462,3.583912,4.727427,8.498262,-2.449831,-3.327101,-11.610963,8156.3855,4.445294,2.534629,4.083255,6.415052,-1.526703,-2.280268,-5.680113,8309.1587,4.372581,2.641889,4.405436,7.300975,-1.595627,-2.384453,-5.064017,1838.5268,2.640422,0.674713,1.43786,3.661982,-0.400783,-0.792285,-3.364626,1515.5761,2.513327,0.563251,1.258313,3.26744,-0.337015,-0.600581,-2.907292,7742.1142,3.925816,3.059253,5.66576,8.580922,-1.803739,-2.906578,-6.057313,8314.0547,3.982358,3.303988,6.207428,9.789704,-1.949963,-3.207969,-6.847842,10889.002,2.413233,2.138885,3.054279,8.20576,-1.58643,-2.530962,-11.74908,8528.1407,2.441572,1.649304,2.300551,6.65888,-1.181017,-1.840597,-8.045702,8718.3089,4.450739,2.803947,4.515999,7.531641,-1.607581,-2.446536,-7.939761,6981.0962,4.020622,2.23109,3.680967,7.852934,-1.303349,-2.007977,-6.576296,1725.6707,2.651679,0.637326,1.478934,5.924153,-0.387407,-0.954941,-4.888308,1782.4235,2.739322,0.649977,1.624385,5.293436,-0.391484,-0.845618,-4.122006,8274.3647,3.950633,3.299075,6.206123,10.508706,-1.946103,-3.279244,-7.427313,6911.436,3.87515,2.751425,5.244131,8.731177,-1.630381,-2.700996,-6.343508,2,50.0
7,19322.7773,3.208606,4.818357,6.961269,11.592271,-3.103898,-4.341615,-13.452926,20107.6943,3.241956,5.739781,8.835936,14.443791,-3.463825,-4.98072,-15.099044,1721.0608,1.619139,0.666743,1.619668,4.545424,-0.417376,-0.913437,-4.581897,1857.6013,1.620421,0.718909,1.698069,4.609113,-0.436476,-0.832528,-3.828275,1220.7182,1.908302,0.573823,1.618266,3.643013,-0.294054,-0.662036,-3.008144,1008.5038,1.868677,0.494911,1.449736,3.51242,-0.267268,-0.599895,-2.578064,3178.824,2.004619,1.406078,3.520133,6.323551,-0.712634,-1.224102,-3.957569,3298.5859,1.971529,1.456736,3.575952,6.746289,-0.742196,-1.290923,-4.174328,18653.2402,2.841433,4.646546,6.857471,13.535872,-2.968843,-4.636342,-19.241685,11513.5586,2.32742,2.718498,4.048558,9.427976,-1.77335,-2.957545,-13.720042,1836.3745,1.600481,0.700452,1.522396,4.870197,-0.451096,-0.908295,-4.636053,1960.0056,1.730186,0.708927,1.713817,5.446266,-0.430722,-0.861297,-4.078937,1217.5978,1.970984,0.603733,1.862623,5.489914,-0.302692,-0.697392,-4.692803,1098.051,1.959698,0.538151,1.639691,5.013797,-0.272442,-0.67061,-3.827003,3192.2216,1.940202,1.35985,3.376271,6.172772,-0.738129,-1.369398,-5.176599,2963.1087,2.023586,1.319732,3.58966,7.287803,-0.694307,-1.288796,-5.050877,6,20.0
8,1909.5909,1.409078,0.57775,0.979768,3.483818,-0.215472,-0.593249,-4.454242,4777.2872,1.906783,1.365327,2.14097,4.997874,-0.320454,-0.741182,-4.518696,3069.625,2.237908,0.535288,0.803611,3.099706,-0.186095,-0.518862,-3.505131,3343.3037,2.281692,0.588361,0.921839,3.480306,-0.189738,-0.500299,-4.544177,1073.3292,1.778315,0.46413,0.962708,3.067235,-0.086816,-0.359795,-2.501392,964.4301,1.769725,0.399372,0.884126,2.76725,-0.081072,-0.302379,-2.507655,3408.6961,2.244162,0.850592,1.415832,3.625571,-0.244643,-0.534074,-3.179582,3635.4812,2.285138,0.908875,1.527917,4.216216,-0.264441,-0.643382,-3.648071,2173.1001,1.306341,0.67119,1.313818,4.990168,-0.227628,-0.708704,-6.016671,2077.5981,1.313464,0.624293,1.26627,4.678502,-0.176878,-0.619321,-4.76962,2844.1411,2.038803,0.467737,0.85968,3.516833,-0.211227,-0.554841,-3.949739,2622.5247,2.056846,0.413046,0.775793,3.660894,-0.18813,-0.54468,-3.646319,1125.5968,1.852911,0.483721,1.07864,3.924833,-0.082616,-0.406608,-4.112682,1133.6916,1.863682,0.470781,1.042579,3.74632,-0.083136,-0.38099,-3.121915,3387.4849,2.133779,0.77922,1.580272,5.5288,-0.265299,-0.648097,-3.990269,3053.9934,2.146228,0.720152,1.44321,4.287684,-0.230914,-0.607707,-3.728295,3,50.0
9,52084.1816,3.358864,13.776867,20.242872,38.034693,-11.083727,-16.94412,-67.558848,36449.6446,2.245234,10.570346,17.12177,33.058316,-8.85141,-13.555141,-58.684291,6654.9026,4.231919,1.769662,4.063601,7.471361,-1.639184,-2.618168,-6.343498,6791.0498,4.130977,1.818793,4.006563,7.373563,-1.676076,-2.633929,-7.012568,2709.9127,2.821995,1.014174,2.675774,6.787286,-0.795719,-1.638341,-5.46354,2376.0813,2.878137,0.871199,2.379728,4.87054,-0.67327,-1.382972,-5.243534,9974.3359,4.633589,3.305662,7.200483,10.526382,-2.885912,-5.045562,-11.665279,10314.1905,4.523997,3.390458,7.268251,10.723394,-2.967478,-5.129973,-9.531645,53112.7383,3.079161,14.843761,23.174825,41.229323,-11.250089,-17.519937,-105.662953,48078.3438,3.172489,13.281022,19.839869,43.359068,-9.818991,-16.413094,-74.893686,7225.0864,4.253036,1.851427,3.941209,7.729304,-1.735833,-2.897861,-9.359727,6787.1277,4.381668,1.87017,4.197615,7.926414,-1.676805,-2.777859,-8.822183,3086.2795,3.156223,1.157615,3.41277,6.908392,-0.871276,-1.787941,-5.767859,2648.3833,2.983872,0.972827,2.943246,6.478268,-0.730437,-1.534626,-6.559948,11624.6048,4.899668,3.70509,8.602444,13.081635,-3.321443,-5.705131,-13.986283,10454.3767,4.898504,3.619217,8.637066,13.075374,-3.102341,-5.630759,-14.251587,1,100.0
