,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,gas,concentration
0,18643.2158,3.905162,6.446038,10.165243,15.980373,-2.822526,-4.314722,-13.806358,17218.9731,4.776719,6.535478,10.814741,14.840345,-2.694582,-3.958877,-14.189291,3704.3211,2.612435,2.363407,6.018395,9.81043,-0.699996,-1.268156,-5.533616,3836.7461,2.577145,2.437336,6.060066,10.762825,-0.73023,-1.316258,-5.880864,1735.1439,1.954008,1.37433,4.38885,7.517193,-0.368305,-0.830159,-4.345007,1478.328,2.087929,1.104195,3.382589,6.706893,-0.300373,-0.711053,-3.940133,5227.937,2.930459,3.924036,10.513573,15.175797,-1.060745,-1.919766,-6.443661,5390.7722,2.874455,4.101691,11.357778,16.28532,-1.104718,-1.959979,-7.5381,14585.644,3.10959,4.541253,6.929702,10.865454,-2.034348,-2.999987,-11.237616,10261.6967,2.722092,2.8977,4.295924,6.877481,-1.254118,-1.936565,-6.796863,4495.2002,2.733071,2.676945,6.05867,8.615722,-0.806794,-1.236548,-3.797427,3634.1677,2.731959,2.311844,5.483411,7.693462,-0.669241,-1.076724,-3.621661,1924.8768,2.154181,1.532573,4.783507,6.910023,-0.382567,-0.724426,-2.833122,1892.6596,2.140922,1.4396,4.334565,6.694534,-0.360761,-0.692505,-2.890045,6307.7486,3.05159,4.763484,12.834281,17.326214,-1.234264,-1.972649,-4.541823,5471.2569,3.078052,4.215504,11.472036,15.2862,-1.085476,-1.67603,-4.271529,1,10.0
1,19312.4487,4.679218,8.254299,13.333783,19.894152,-2.752158,-4.153598,-14.504298,18334.1113,5.852929,8.567585,14.501306,19.894329,-2.749299,-4.11903,-13.660148,3856.3291,2.434268,3.053904,8.204725,11.411609,-0.748336,-1.37727,-5.956508,3934.293,2.375879,3.136991,8.276018,12.27479,-0.776527,-1.4687,-6.506068,1809.7128,1.996502,1.617811,5.199036,9.797852,-0.371318,-0.84072,-4.806258,1552.5951,2.056676,1.349475,4.367618,7.640106,-0.313889,-0.765055,-4.971715,5385.428,2.79456,4.934989,13.657314,19.116296,-1.094404,-1.947382,-7.486061,5517.2009,2.734493,5.190077,14.735849,20.289292,-1.129826,-2.180035,-8.02551,15124.4868,3.708913,5.669895,8.736619,11.886695,-1.948222,-2.87446,-9.750009,10727.2216,3.2671,3.607808,5.354675,8.589525,-1.196467,-1.774793,-6.751177,4500.3025,2.525383,3.398136,8.20314,10.815024,-0.820106,-1.259493,-4.29675,3694.3498,2.540696,2.901879,7.32055,9.999626,-0.696888,-1.088845,-3.212944,2011.9983,2.257582,1.832638,5.780451,8.868962,-0.372593,-0.707559,-3.537662,1974.5302,2.222102,1.692012,5.373626,8.395805,-0.362032,-0.665808,-2.896851,6365.3718,2.930839,5.982043,16.899883,22.289679,-1.23414,-1.973238,-5.230312,5616.1001,3.001364,5.307969,15.044297,18.956769,-1.097026,-1.755471,-4.065192,1,10.0
2,12156.9594,3.501266,2.424005,3.150811,6.988419,-2.891444,-7.730096,-14.121911,42293.3565,4.269305,10.169926,13.510864,24.611764,-13.889256,-55.045978,-99.396293,7157.8299,2.760858,1.723019,2.784192,7.169052,-1.139428,-1.978665,-8.637237,7080.3779,2.705915,1.754788,2.86001,6.351416,-1.141832,-2.011645,-8.084266,2283.139,1.986303,0.638633,1.165307,3.958792,-0.403996,-0.938994,-4.637778,2147.1257,1.923898,0.600697,1.236215,3.999498,-0.356311,-0.85303,-4.960767,9876.5528,3.065658,2.408467,3.918707,8.275416,-1.645328,-2.870123,-9.905136,10299.7852,3.048084,2.562831,4.419699,8.916221,-1.733736,-3.273856,-11.357682,24698.2519,3.659157,5.077285,6.324633,13.07413,-3.677078,-5.526658,-18.517167,14955.8266,2.899525,3.033264,3.736595,7.282619,-2.12809,-3.182054,-11.709896,7977.0899,2.785229,1.852187,2.764495,5.54572,-1.229244,-1.873911,-5.883707,6441.9002,2.659596,1.467512,2.218716,4.475529,-1.002008,-1.516439,-4.638243,2911.407,2.059587,0.800123,1.569864,3.550175,-0.457085,-0.896637,-3.427942,2906.8733,2.036885,0.780477,1.404355,3.681356,-0.425647,-0.770606,-2.880282,10932.4126,3.028563,2.55554,4.046942,6.384941,-1.816054,-2.85946,-6.542834,9829.4746,2.993509,2.287427,3.514426,6.284106,-1.598403,-2.490606,-6.43827,5,100.0
3,13644.8428,2.790488,4.103838,6.804817,10.914984,-2.20844,-3.309522,-12.468639,14918.5,3.786695,4.732267,7.967001,12.064895,-3.644479,-9.955247,-21.285517,4845.2754,1.70226,2.44795,5.292789,9.690938,-1.443793,-2.442687,-9.428453,4551.0957,1.622338,2.389357,4.978802,9.458231,-1.40142,-2.328732,-8.79881,2368.9539,1.995627,1.227305,3.509107,7.150482,-0.587273,-1.168899,-5.024963,2155.8866,2.100957,1.055985,2.960548,6.32538,-0.492567,-1.024107,-3.966068,6417.0225,1.994443,3.409889,8.556129,13.156449,-1.699119,-2.763477,-8.78187,6772.3877,1.979654,3.667902,9.027991,12.811202,-1.803964,-2.887498,-10.323827,10641.3101,2.450396,2.850754,4.567995,8.115737,-1.446102,-2.252307,-8.363216,6699.3637,1.975709,1.745339,2.809412,5.452356,-0.875263,-1.371335,-5.809671,7580.1733,2.186802,2.732175,4.841279,7.810273,-1.523002,-2.241411,-5.843841,6508.2798,2.04389,2.415008,4.829472,8.469564,-1.378469,-2.016431,-5.896846,2635.9011,2.189787,1.307755,3.533624,5.984897,-0.592432,-0.9747,-3.511167,2649.9426,2.152122,1.364649,3.729929,5.963273,-0.611726,-0.982344,-2.95291,9439.4825,2.437923,4.138552,10.204337,14.131445,-2.0157,-3.180811,-7.770774,7648.5063,2.387408,3.472494,8.719956,12.114232,-1.659411,-2.563357,-5.685127,6,10.0
4,14014.9218,2.688238,4.281095,7.008848,11.674054,-2.328352,-3.627323,-12.070768,19787.4228,3.555737,6.903087,11.794234,17.364649,-3.613641,-5.385996,-15.700488,4771.5791,1.699837,2.459421,5.370591,9.578252,-1.416728,-2.354919,-9.047056,4563.146,1.634367,2.378993,4.896314,9.075606,-1.383565,-2.193355,-8.702514,2402.8523,2.012526,1.239833,3.553371,5.563187,-0.577069,-1.157526,-4.657034,2110.3155,2.062621,1.076264,2.909854,6.541655,-0.50693,-0.949691,-4.300635,6375.0869,1.986731,3.49428,8.592667,12.169338,-1.671288,-2.827941,-9.078647,6761.624,1.979416,3.732989,9.185533,14.927228,-1.771176,-3.053122,-10.085116,10984.6147,2.387156,2.960399,4.663635,7.568739,-1.548112,-2.461122,-7.796574,6926.8745,1.945509,1.822012,2.934715,5.842244,-0.940253,-1.416285,-5.933558,7490.4776,2.172197,2.754829,4.965944,7.372146,-1.503684,-2.134426,-6.046616,6410.0322,2.029619,2.436301,4.717736,8.401341,-1.349918,-2.027824,-5.312735,2606.0613,2.170027,1.322286,3.557988,5.858043,-0.583431,-0.962549,-3.219642,2614.0547,2.131548,1.349748,3.710018,5.773401,-0.59531,-0.962457,-3.134152,9331.7954,2.414865,4.207395,10.258849,15.302557,-1.987642,-3.125465,-7.953559,7570.7403,2.362913,3.530989,8.984839,12.648863,-1.647457,-2.594447,-5.975547,6,10.0
5,9546.7402,2.367383,2.060576,2.943471,6.915003,-1.088232,-1.83227,-8.812945,12980.4605,2.988797,3.109416,4.373551,9.186289,-1.794961,-2.896117,-11.847697,12280.4702,4.373478,2.470004,3.335603,8.977487,-1.290756,-2.351554,-10.754899,13135.4712,4.400491,2.639132,3.489556,9.202308,-1.343504,-2.4878,-12.859743,3322.2909,2.69098,0.954402,1.610506,5.125488,-0.544277,-1.138787,-5.649398,3029.0256,2.893266,0.844899,1.398842,4.221584,-0.498349,-1.080243,-4.792111,12560.6314,4.036784,2.846828,3.947586,9.061544,-1.615359,-2.899992,-10.949632,13966.7793,4.237544,3.073897,4.160642,9.202375,-1.757463,-3.15049,-13.668291,4359.084,1.553351,0.931953,1.487855,4.886211,-0.565509,-0.961362,-4.637731,4781.874,1.721381,0.969501,1.407339,4.924084,-0.504157,-0.864788,-4.092365,8647.2255,2.810431,1.70456,2.177135,6.035086,-1.175438,-1.862822,-5.707886,8128.437,2.934041,1.529326,1.944678,5.019321,-0.993777,-1.549699,-5.473914,3669.4095,3.058541,0.983963,1.501942,4.284042,-0.578358,-0.967419,-3.736782,4144.4268,3.308911,1.078674,1.654224,3.527831,-0.645095,-1.084638,-3.736949,9719.4658,2.885434,2.204221,2.960857,6.722649,-1.500563,-2.38868,-6.481499,8346.6851,2.957862,1.874764,2.431223,5.490485,-1.276211,-2.081213,-5.059956,3,120.0
6,10459.3721,2.464802,2.263298,3.265991,8.133047,-1.210779,-2.005434,-9.413613,14392.3252,3.130812,3.458609,4.877146,9.872418,-2.021754,-3.16866,-12.651568,12251.365,4.256964,2.408348,3.176013,8.959456,-1.309458,-2.385129,-11.81359,13144.0691,4.318024,2.574637,3.395731,9.657908,-1.324745,-2.551627,-12.128683,3339.6357,2.691777,0.955435,1.583405,4.30214,-0.551281,-1.231866,-5.605073,3088.3613,2.922192,0.82473,1.419805,4.553719,-0.496265,-1.029694,-5.366405,12875.5239,4.040449,2.842259,3.843723,8.149447,-1.681561,-2.92968,-12.175185,14280.3077,4.224542,3.060845,4.128028,9.357115,-1.756213,-3.385087,-12.525301,5046.917,1.636787,1.072634,1.608277,4.723878,-0.641264,-1.057947,-4.604458,5302.7509,1.793527,1.076448,1.532513,4.498463,-0.569876,-0.938086,-4.206509,8881.4844,2.817248,1.674599,2.150217,5.549133,-1.220127,-1.885887,-6.168253,8227.7524,2.903538,1.487431,1.907631,4.768984,-1.007835,-1.589203,-5.571433,3693.342,3.047525,0.981386,1.558875,4.193819,-0.57927,-0.95304,-3.458887,4163.4455,3.28199,1.064588,1.621248,3.825966,-0.649193,-1.035623,-3.552535,10058.9409,2.915226,2.215658,2.853067,6.122046,-1.592161,-2.526856,-6.251802,8640.9072,2.972506,1.881785,2.39411,6.437785,-1.351829,-2.145803,-6.216989,3,120.0
7,17981.0737,3.422389,3.62905,5.103515,9.912549,-2.655506,-3.752388,-14.00236,30141.0547,3.357827,8.621382,13.971569,22.313337,-6.721629,-10.286968,-27.869868,11222.7863,3.840981,3.485721,6.357028,10.41891,-2.415158,-3.775068,-10.822545,11031.5791,3.711454,3.521276,6.786689,9.923582,-2.401746,-3.852517,-11.053143,3193.5926,2.404692,1.277394,3.557934,6.587883,-0.791127,-1.554914,-5.711034,2890.1452,2.258171,1.108897,2.972336,6.144654,-0.678105,-1.267835,-5.487153,15119.8951,4.158765,5.191265,10.430898,14.778384,-3.501304,-5.846157,-14.241797,15771.9463,4.154158,5.678081,12.189031,16.34833,-3.81596,-6.452224,-17.681095,32197.874,3.892675,7.209868,9.685991,16.331154,-5.572361,-7.909903,-23.379175,21196.9511,3.343739,4.328992,5.78214,10.039127,-3.367911,-4.814573,-14.513693,13128.9258,4.045681,3.867345,6.477615,8.715715,-2.724536,-3.975186,-8.271933,10628.6099,3.857544,3.080239,5.11863,8.029396,-2.172742,-3.12975,-6.941361,3930.0996,2.458008,1.49454,4.231015,6.828646,-0.894249,-1.567595,-3.80918,3825.6485,2.398775,1.35558,3.297007,5.141338,-0.802105,-1.307464,-3.496649,17989.5771,4.469296,5.884864,11.21251,14.427484,-4.11451,-6.472516,-12.160931,16045.4922,4.314296,5.24171,9.448807,12.183883,-3.544844,-5.451709,-10.834038,4,100.0
8,72249.8076,5.460978,14.014004,18.08648,40.004234,-10.756631,-15.869065,-61.65609,75078.918,5.267089,15.22274,20.271505,40.419364,-11.170572,-18.529351,-68.000474,12022.7637,4.187565,2.293655,3.068741,7.440652,-2.152885,-3.368722,-11.995868,11998.4704,4.019395,2.307124,3.106379,6.638772,-2.133974,-3.380857,-11.912937,3793.3323,2.577037,0.868372,1.600687,4.865759,-0.677741,-1.301216,-6.437511,3194.3235,2.62855,0.742391,1.34457,3.901769,-0.554266,-1.093195,-4.784147,15460.8633,4.338049,3.158444,4.315166,9.080996,-2.957703,-4.77109,-14.45717,15847.2847,4.291603,3.237564,4.492538,8.669986,-3.029542,-5.111561,-14.36487,61232.836,4.739206,12.326062,15.470228,33.936354,-8.90875,-13.391119,-58.136127,46294.4356,4.451499,9.165411,11.466893,23.23184,-7.019993,-9.985687,-35.44214,14637.5771,4.462203,2.754907,3.372328,6.452238,-2.552813,-3.646504,-8.220225,11103.1272,4.217118,2.105443,2.642668,5.164031,-1.925196,-2.747381,-6.822327,4039.4927,2.773316,0.916689,1.615728,3.501679,-0.7031,-1.196982,-3.720088,3843.1484,2.677895,0.856474,1.524932,3.640821,-0.629428,-1.03159,-2.927083,18710.0112,4.659105,3.721531,4.824384,7.905409,-3.556483,-5.502787,-11.590962,15498.9819,4.46938,3.11591,4.087162,6.523784,-2.916466,-4.409093,-9.834819,5,100.0
9,19453.0981,4.679947,8.340769,13.570003,19.664832,-2.788644,-4.178877,-14.258725,18441.3899,5.845983,8.626653,14.609194,19.17642,-2.769501,-4.089101,-13.445261,3807.7556,2.411933,3.079138,8.312039,11.996449,-0.74702,-1.391055,-6.23541,3946.6958,2.380217,3.133892,8.299912,12.924424,-0.774886,-1.367236,-5.911508,1827.1108,2.010377,1.649887,5.263289,8.387577,-0.376937,-0.799066,-4.532025,1547.7687,2.094828,1.345481,4.231874,7.182378,-0.313593,-0.79488,-4.885334,5381.3042,2.796314,5.005684,13.762704,17.463663,-1.107837,-1.893417,-6.789806,5543.747,2.739899,5.214649,14.612465,19.424168,-1.142632,-2.103592,-8.715091,15246.7002,3.693627,5.716552,8.793918,12.567133,-1.983101,-2.913363,-11.436544,10805.8955,3.260532,3.63896,5.459226,7.525563,-1.210793,-1.824776,-6.927802,4517.2481,2.518878,3.419076,8.2197,10.509751,-0.828462,-1.331058,-4.262089,3702.6941,2.535196,2.925967,7.316121,9.849207,-0.697925,-1.122781,-3.698566,2025.1445,2.265452,1.836277,5.917325,8.752992,-0.382552,-0.684968,-2.578999,1977.737,2.220601,1.709115,5.438856,8.275291,-0.361576,-0.699031,-3.199418,6387.9138,2.926897,6.036534,16.929067,20.901918,-1.255696,-2.063304,-5.179762,5625.0945,3.001522,5.370377,15.324741,18.85605,-1.119912,-1.783527,-4.409258,1,10.0
