,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,gas,concentration
0,201567.5586,4.91803,46.343031,63.360599,77.920755,-35.188633,-49.366,-209.682944,179520.9062,4.265931,42.594884,60.571364,75.567723,-30.601002,-42.951604,-181.136202,15437.8725,4.099364,3.209852,4.390368,5.192971,-3.190163,-4.405137,-7.345738,15035.9488,3.92226,3.143703,4.368128,5.064854,-3.070207,-4.231967,-7.050145,4917.8667,2.449452,1.342298,2.608876,3.210982,-1.038092,-1.55781,-2.640246,4665.3858,2.409018,1.252729,2.42448,3.163879,-0.967824,-1.42673,-2.453621,21494.293,4.401215,4.763547,6.942565,7.78487,-4.855771,-7.130418,-9.692946,22333.0268,4.359968,4.993654,7.496619,8.476178,-5.095191,-7.613673,-12.755523,123637.418,4.210391,27.843846,35.719603,46.839012,-20.353075,-27.187966,-95.307633,111470.6875,4.186276,24.450783,31.088264,44.942482,-18.03868,-24.682992,-85.870335,19204.1753,4.459659,3.917665,4.91851,5.996237,-3.948198,-5.417961,-9.104139,15280.2486,4.299798,3.095919,3.923425,5.064541,-3.162519,-4.334502,-7.686452,5723.4175,2.549976,1.539613,3.036596,4.057965,-1.212213,-1.837963,-3.412244,5784.5557,2.531889,1.513234,2.952279,3.810927,-1.179266,-1.749542,-3.614474,26431.7798,4.95269,5.711524,7.779954,9.363424,-6.103005,-9.072751,-13.701593,23399.8862,4.727746,5.104758,7.092224,8.229474,-5.355506,-7.888516,-11.573844,5,150.0
1,204701.4257,4.514555,46.032042,59.628766,76.636674,-35.712548,-49.984083,-208.670161,182926.5156,3.949892,42.382948,56.603551,69.332947,-31.306679,-47.314467,-189.305681,13797.7935,4.238276,2.809107,3.373192,4.282331,-2.896087,-4.009798,-6.070573,13457.7168,4.051623,2.763843,3.338629,4.091051,-2.816313,-3.846303,-5.780937,4738.5705,2.698002,1.157564,1.932016,2.525575,-1.031778,-1.522214,-2.538028,4452.1436,2.63541,1.074802,1.776557,2.27361,-0.941586,-1.371139,-2.252864,20851.1495,4.699914,4.444625,5.460342,5.927279,-4.785208,-6.977865,-9.719149,21702.4692,4.669289,4.66082,5.811256,6.645435,-5.068245,-7.616829,-10.428627,134245.3281,3.938989,30.932575,40.601031,57.071958,-22.302689,-29.702516,-120.134279,120617.0898,3.884068,26.655054,33.832295,51.367831,-19.746921,-26.07515,-106.088234,16775.7168,4.592934,3.372408,3.933785,5.316809,-3.552036,-4.878362,-7.967103,13840.7383,4.531957,2.769848,3.25735,4.57111,-2.938214,-4.049422,-5.819664,5433.2334,2.799751,1.31742,2.213006,3.069376,-1.180102,-1.815686,-3.172433,5343.3877,2.74836,1.272752,2.102982,2.945146,-1.113495,-1.643595,-3.070241,25565.6123,5.302315,5.388754,6.226569,7.759871,-6.081417,-9.22166,-14.146034,22826.4321,5.084921,4.835143,5.647059,6.622019,-5.355507,-7.994102,-11.747496,5,150.0
2,87138.7832,11.361217,24.88618,36.927603,39.546409,-16.984,-22.686474,-42.30808,84500.6846,9.253239,25.723798,41.348095,44.536954,-16.181275,-21.502251,-38.29577,18702.689,5.923873,5.562987,9.094743,9.969722,-4.059278,-5.718998,-8.431322,18431.4251,5.682685,5.507708,9.139762,10.388795,-3.976326,-5.636853,-7.802525,5366.9368,2.98429,2.112521,5.556772,6.770273,-1.208902,-1.948451,-3.201206,5122.5296,2.944258,1.99316,5.170788,6.379191,-1.14056,-1.74671,-2.60038,24229.7485,6.405568,8.059736,14.020262,15.099276,-5.715813,-8.57267,-11.363252,25299.6773,6.367666,8.531578,15.25005,16.528733,-6.119401,-9.583529,-13.033257,65958.6612,8.134906,18.802417,27.021976,30.918587,-11.940882,-15.489015,-29.12349,61373.2315,7.174596,16.447427,22.791144,26.124416,-10.558988,-13.655844,-29.823676,21918.3301,6.240488,6.327619,9.658131,11.038228,-4.657039,-6.538175,-9.757248,16774.9748,6.087991,4.820206,7.421476,8.634946,-3.599571,-5.014327,-7.306353,6076.3762,3.170755,2.416043,6.536835,8.377669,-1.360373,-2.327054,-3.844447,6357.8452,3.27434,2.479672,6.406422,7.845108,-1.371976,-2.155672,-3.463473,27607.3564,6.91679,8.938283,14.832072,16.232784,-6.615177,-10.363891,-14.568628,24894.5078,6.773751,8.165586,13.771663,15.150187,-5.853108,-8.978816,-11.789601,4,150.0
3,13523.2529,2.461698,2.185025,2.894069,3.193856,-1.863302,-2.301999,-3.031267,12078.5723,2.166963,1.981441,2.433155,2.941369,-1.776092,-2.187971,-2.876683,27312.5869,16.978579,9.81317,18.953177,20.3507,-6.91849,-10.100399,-11.17961,27358.8387,16.997282,9.460742,18.365849,19.89865,-6.783776,-9.736551,-10.667092,5754.0442,5.880282,2.01977,5.255709,6.493431,-1.480666,-2.332389,-2.727614,4938.9385,5.71016,1.754209,4.554471,5.585115,-1.299162,-2.180633,-2.636609,25755.6967,18.289231,10.730925,24.290873,27.091477,-7.066028,-11.601355,-12.617252,28478.2471,19.034184,11.660537,26.530363,29.726107,-7.679535,-12.166259,-13.527535,11363.1426,3.63605,1.543159,1.858539,2.307741,-1.593844,-1.927701,-3.138371,10885.043,3.383678,1.157512,1.396194,1.891323,-1.270146,-1.515325,-2.078102,30973.273,16.984172,11.090596,21.725527,23.330812,-7.491643,-10.506502,-11.361881,23343.7552,16.665628,8.320741,15.721795,17.096604,-5.89566,-8.543173,-9.172314,5814.2843,5.685115,1.964263,5.28314,6.734396,-1.439324,-2.284285,-2.87458,5732.5347,5.401421,2.023867,5.200761,6.445608,-1.472499,-2.602923,-3.382902,32121.1544,19.769659,13.290351,32.69906,37.033534,-8.560294,-14.013235,-15.855596,25935.777,17.977708,10.824016,25.942784,29.278513,-7.076222,-12.034805,-13.193711,2,175.0
4,274371.3125,6.360591,76.633607,114.671565,134.408548,-50.528111,-73.037034,-360.157109,234243.5781,5.325532,68.461156,105.273027,122.936843,-42.606987,-61.56454,-261.999717,22629.4644,6.404167,5.907937,7.258245,8.630191,-5.482324,-7.885148,-11.692673,22007.5864,6.03229,5.735509,7.109426,8.461258,-5.283013,-7.555633,-10.459106,6553.7324,3.283332,2.171293,5.183883,6.635278,-1.574692,-2.463318,-3.62215,6350.2138,3.270744,2.01311,4.782671,6.098393,-1.497189,-2.240413,-3.435945,30853.3682,6.64305,9.239288,12.013274,13.243157,-8.36066,-13.06173,-16.369586,31732.2041,6.54487,9.595293,12.896254,14.285026,-8.676537,-13.903046,-18.732473,169313.3047,5.408669,46.98653,66.235553,80.354063,-29.153541,-40.770788,-177.170143,156868.8828,5.468752,42.010501,58.207647,73.460007,-26.623186,-36.209267,-144.967813,28503.4321,7.362887,7.261754,8.837888,11.125337,-7.036371,-10.143908,-14.192231,24435.2483,6.97798,6.189651,7.633451,9.306696,-6.029275,-8.567203,-13.105132,7937.0591,3.502805,2.538161,6.350192,8.087412,-1.918444,-3.058242,-4.499229,8073.2122,3.537824,2.458496,5.899727,7.573179,-1.883631,-2.89336,-4.558078,39405.2172,7.897765,11.405288,14.909511,17.492107,-11.225839,-18.459531,-26.679607,36139.394,7.576543,10.472251,13.652547,16.061734,-10.168946,-16.276032,-22.069679,5,300.0
5,70656.9146,10.810225,19.59998,28.473107,29.924024,-13.346317,-17.874372,-30.746858,70195.1787,8.991417,20.946164,33.276618,35.682028,-13.099097,-17.427643,-28.544255,14453.1094,4.883856,4.388373,7.421125,8.391209,-3.021812,-4.10911,-6.578698,14253.9946,4.708947,4.363031,7.478082,8.18563,-2.968625,-4.104552,-5.703671,4490.0808,2.655749,1.802095,4.791619,6.013628,-1.013395,-1.570991,-2.418876,4280.1306,2.614482,1.706538,4.510754,5.542724,-0.956495,-1.453647,-2.46022,18816.3135,5.365393,6.315742,11.533699,12.685564,-4.278357,-6.185829,-8.74436,19660.6851,5.34046,6.689873,12.634603,14.130804,-4.586833,-6.99391,-9.601816,54487.1426,7.530424,15.029661,21.2493,23.229743,-9.597164,-12.402619,-23.477727,50682.6983,6.73129,13.079382,17.807375,20.072847,-8.446708,-10.948733,-20.939392,16952.3477,5.142735,4.967648,7.823899,9.063832,-3.437087,-4.779541,-7.231268,12861.1795,5.022877,3.769886,6.039099,6.864221,-2.645511,-3.570764,-5.28802,5138.0171,2.829775,2.075403,5.71312,7.290296,-1.152945,-1.917371,-3.220064,5397.8501,2.918111,2.142329,5.541524,7.110578,-1.163601,-1.828094,-3.202137,21311.2475,5.763163,6.940237,12.078482,13.517465,-4.876924,-7.295331,-10.466108,19254.6294,5.656657,6.387247,11.192547,12.491433,-4.336332,-6.394429,-8.991387,4,100.0
6,9135.2959,1.715094,1.660277,2.112402,2.4869,-1.325365,-1.675206,-2.484364,9002.3291,1.72025,1.5673,1.879063,2.421601,-1.256224,-1.602183,-2.28063,13888.4284,11.289069,4.826337,8.150047,8.581064,-3.123566,-4.410583,-4.769579,13679.1685,11.152962,4.72297,8.147107,9.266402,-3.069364,-4.442067,-6.250329,2586.5929,3.860482,0.942109,2.211536,2.629766,-0.601587,-0.949763,-1.161226,2892.1924,3.815731,1.062947,2.527461,3.0654,-0.681636,-1.085031,-1.347035,14253.4433,12.260902,5.792617,11.387951,12.170197,-3.508422,-5.50769,-5.963605,15099.5736,12.193285,6.164603,12.223328,13.113788,-3.754527,-5.983353,-6.449982,9731.9936,2.592159,1.602392,1.899636,2.317901,-1.245876,-1.536147,-2.327424,8691.4209,2.192478,1.36737,1.635595,2.142219,-1.049892,-1.296419,-2.030357,15032.8108,10.929024,5.350841,9.139647,9.712875,-3.340325,-4.724262,-5.763701,11609.9447,11.097134,3.941455,6.780597,7.277967,-2.646449,-3.712634,-4.425468,3027.3116,3.793108,1.082317,2.730945,3.550402,-0.692108,-1.126515,-1.772136,3134.4822,3.756086,1.114103,2.697152,3.365359,-0.706924,-1.166358,-1.599889,16572.8866,12.847196,6.793187,13.864171,15.075879,-4.108655,-6.733552,-8.489075,14175.7957,12.326945,5.739877,11.827656,13.140385,-3.484798,-5.647379,-6.462224,2,75.0
7,17926.5147,3.576097,4.784054,6.436528,7.099474,-2.979043,-4.09484,-7.11567,17742.7959,4.040939,5.19458,7.475381,8.397791,-3.037746,-4.195895,-7.866932,21730.8902,4.172412,7.837166,11.801454,13.221913,-3.585135,-5.197551,-8.119349,24104.9112,4.456969,8.699241,13.119819,14.730661,-3.838419,-5.614822,-9.74288,6741.4463,3.447846,2.480972,4.610622,5.164824,-1.467686,-2.25824,-3.247551,7094.9348,3.596884,2.550853,4.531427,5.224418,-1.543808,-2.387192,-3.426055,20087.9146,3.934144,8.393578,14.063609,15.254675,-3.592145,-5.478541,-7.667683,22998.5717,4.244925,9.52359,16.05936,17.605677,-4.072931,-6.435726,-9.844211,11428.8101,3.479996,3.129831,4.31565,5.234332,-1.779152,-2.469449,-4.617695,12167.8896,3.115037,2.962719,3.872215,4.989871,-1.735033,-2.329277,-4.170757,14867.0356,3.097486,5.441744,8.179427,9.603683,-2.970749,-4.240406,-7.312909,16562.0391,3.739354,5.827411,8.667974,10.007912,-2.844153,-4.073927,-6.356171,8897.6865,4.059616,3.146483,5.526244,6.51913,-1.957283,-3.014438,-4.83893,10467.2343,4.44456,3.527731,5.934548,6.989621,-2.23879,-3.417021,-4.933342,16081.0146,3.192697,6.5869,11.006311,12.44555,-3.43546,-5.580212,-8.613482,14464.5141,3.222072,5.904851,9.936136,11.17976,-3.005545,-4.703297,-7.339379,3,400.0
8,18847.6455,3.582653,5.265222,7.303734,8.001685,-3.301676,-4.598976,-7.382816,18558.8086,4.072812,5.659209,8.320738,9.24836,-3.338272,-4.685613,-7.077691,22521.2007,4.315427,8.58764,13.511463,15.393925,-3.994118,-5.732061,-9.166356,24793.6318,4.599088,9.457411,14.988077,16.842167,-4.247792,-6.128432,-9.998878,7146.622,3.849657,2.641706,5.010036,5.937584,-1.673905,-2.593123,-3.788474,7668.1682,4.068204,2.75994,4.981365,5.739246,-1.787558,-2.712348,-3.886309,20360.6104,3.963163,8.888732,15.76274,16.980739,-4.03675,-6.244046,-8.068056,23411.8672,4.270428,10.266991,18.061252,19.597391,-4.621568,-7.255284,-10.601927,12715.563,3.541809,3.651724,5.113735,6.062196,-2.067132,-2.867078,-4.718893,13798.1586,3.193155,3.534788,4.691855,5.575482,-2.028257,-2.716319,-5.569506,15876.5522,3.378094,6.051663,9.570095,11.337671,-3.344568,-4.852198,-7.709651,17444.9619,3.850653,6.478427,10.028792,11.681051,-3.248333,-4.6456,-7.554299,9662.8928,4.613578,3.419854,6.204265,7.299682,-2.282628,-3.581011,-4.8614,11528.8604,5.170526,3.87204,6.611971,7.523708,-2.672412,-3.998536,-5.571189,16982.1695,3.416887,7.248171,12.901726,14.492855,-3.920853,-6.353077,-10.316211,15211.6641,3.439191,6.419213,11.514191,13.197976,-3.42799,-5.376523,-7.717627,3,500.0
9,246773.5273,5.637172,60.594255,80.886238,105.918044,-44.706197,-65.972809,-383.176298,213941.4102,4.670807,55.022323,76.444902,100.772706,-38.264286,-55.643519,-312.852987,24871.8682,5.011336,5.770688,7.08239,8.46689,-5.506692,-7.654765,-12.064746,24099.5796,4.761592,5.648189,6.956747,8.471668,-5.322888,-7.410656,-11.128388,6508.1887,2.761337,1.845517,3.298484,4.030564,-1.444967,-2.087429,-3.438056,6168.7732,2.708619,1.718001,3.065125,3.857203,-1.324701,-1.934522,-3.389926,34465.5874,5.282912,8.721768,11.161834,12.230435,-8.34886,-12.326584,-18.86794,35616.668,5.239439,9.115392,11.861545,13.269888,-8.854019,-13.175141,-22.205853,150768.8711,4.749305,37.628861,50.092997,71.371157,-25.885064,-36.353916,-163.278712,135973.3125,4.659491,32.891621,42.800071,61.462792,-22.992033,-32.499064,-173.545706,31154.6577,5.499374,7.196848,8.717097,12.128269,-7.006162,-9.918542,-16.439379,24576.3198,5.276687,5.589044,6.748316,8.863368,-5.471053,-7.585605,-11.976131,7541.2366,2.875018,2.113344,3.854559,4.841277,-1.681287,-2.58248,-5.086383,7590.2095,2.856766,2.066537,3.64692,4.785196,-1.612758,-2.380072,-4.224719,42250.6767,6.000797,10.586867,12.992185,16.224189,-10.647976,-16.478919,-26.762504,37346.3022,5.685762,9.336454,11.575249,13.760295,-9.226492,-14.333828,-23.515451,5,200.0
